Comment_number,User_number,Date_of_comment,Proof_of_payment,Platform_ID,Platform,Nested_comment,Rating,Comment,comment_clean,date,time_of_comment,year,month,month_year,week_day,week_day_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136370,36024,2015-07-03 04:33:53,0,4284,SmileysPTC,0,1,"Ce compte a été suspendu. Prenez contact avec l'admin pour plus de détails <br />
après plusieurs jours de travaille sur ce site ils m'ont suspendu sans raison d?après moi je peux savoir pourquoi ?",Ce compte a été suspendu. Prenez contact avec l'admin pour plus de détails  après plusieurs jours de travaille sur ce site ils m'ont suspendu sans raison d?après moi je peux savoir pourquoi ?,2015-07-03,2020-05-09 04:33:53,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136525,7827,2015-07-03 20:28:32,0,11512,Empocher,0,1,voila de puis plus de 1 mois il ma pas payé j'ai fait une demande de puis le 21 mai et on et le 03/07/2015  toujour rien donc ce site doit absolument changer de statut merci cordialement ,voila de puis plus de 1 mois il ma pas payé j'ai fait une demande de puis le 21 mai et on et le 03/07/2015  toujour rien donc ce site doit absolument changer de statut merci cordialement ,2015-07-03,2020-05-09 20:28:32,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137058,31454,2015-07-06 18:16:53,0,9579,Ojooo,0,1,"et oui arnaque, toujours pas payé à ce jour ","et oui arnaque, toujours pas payé à ce jour ",2015-07-06,2020-05-09 18:16:53,2015,7,2015-07,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137071,28278,2015-07-06 19:57:54,0,12030,Click-It,0,1,j'ai 10 eurod e jetons sur mon compte et on veut pas me dire comment on debloque le paiement parce qu'il me le refuse g envoyer un message au support et il repond pas,j'ai 10 eurod e jetons sur mon compte et on veut pas me dire comment on debloque le paiement parce qu'il me le refuse g envoyer un message au support et il repond pas,2015-07-06,2020-05-09 19:57:54,2015,7,2015-07,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137195,3960,2015-07-06 23:07:49,0,14477,Clix4Euro,0,1,"Bonsoir,<br />
Domain Suspended<br />
This domain has been temporarily or permanently suspended.","Bonsoir, Domain Suspended This domain has been temporarily or permanently suspended.",2015-07-06,2020-05-09 23:07:49,2015,7,2015-07,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137236,41765,2015-07-07 06:32:01,0,4284,SmileysPTC,0,1,Bonjour après un mois de travail mon compte a été suspendu j ai envoyé un message à l'admin de smileysptc mais sans répons. c'est des arnaques c'est tout je regrette tout le temps que j'ai passé sur leur site,Bonjour après un mois de travail mon compte a été suspendu j ai envoyé un message à l'admin de smileysptc mais sans répons. c'est des arnaques c'est tout je regrette tout le temps que j'ai passé sur leur site,2015-07-07,2020-05-09 06:32:01,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137708,3960,2015-07-07 21:11:32,0,14017,AdHussary,0,1,"Bonsoir,<br />
<br />
Site inaccessible depuis plusieurs jours.","Bonsoir,  Site inaccessible depuis plusieurs jours.",2015-07-07,2020-05-09 21:11:32,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137710,3960,2015-07-07 21:12:23,0,14405,Suclix,0,1,"Bonsoir,<br />
<br />
Site inaccessible depuis plusieurs jours.","Bonsoir,  Site inaccessible depuis plusieurs jours.",2015-07-07,2020-05-09 21:12:23,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138047,39839,2015-07-08 14:38:22,0,14404,GarenaPTC,0,1,"Celui ci est un SCAM!<br />
J'ai demandé un paiement, marqué comme reçu sauf que je ne l'ai jamais eu...<br />
Envoyé un mail au support bien sûr sans réponse...","Celui ci est un SCAM! J'ai demandé un paiement, marqué comme reçu sauf que je ne l'ai jamais eu... Envoyé un mail au support bien sûr sans réponse...",2015-07-08,2020-05-09 14:38:22,2015,7,2015-07,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138316,3960,2015-07-09 00:27:53,0,14152,RoyalAdz,0,1,"Bonsoir,<br />
<br />
This account has been SUSPENDED. If you are the account owner email support@QHoster.com or use the contact form at","Bonsoir,  This account has been SUSPENDED. If you are the account owner email support@QHoster.com or use the contact form at",2015-07-09,2020-05-09 00:27:53,2015,7,2015-07,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138317,3960,2015-07-09 00:29:49,0,13722,AmazonBux,0,1,"Bonsoir,<br />
<br />
Domain Suspended<br />
This domain has been temporarily or permanently suspended.<span class=editCom> | Edit. : 09/07/2015 0:30:01</span>","Bonsoir,  Domain Suspended This domain has been temporarily or permanently suspended. | Edit. : 09/07/2015 0:30:01",2015-07-09,2020-05-09 00:29:49,2015,7,2015-07,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138318,3960,2015-07-09 00:30:52,0,14279,TOXADS,0,1,"Bonsoir,<br />
<br />
This Account Has Been Suspended","Bonsoir,  This Account Has Been Suspended",2015-07-09,2020-05-09 00:30:52,2015,7,2015-07,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138394,39839,2015-07-09 09:54:36,0,14684,RealBigProfit,0,1,"Celui ci est l'un des plus gros scam que j'ai vu, ça en presque risible!!<br />
15$ dans la balance principale et 5$ dans la rental balance à l'inscription, payout 3$ mais il faut upgrader pour être payé.<br />
Bien sûr tu ne peux pas transférer de la balance principale vers la rental, donc faut investir 11$ minimum depuis un processeur pour réclamer tes gains :)))<br />
Les paiements déclarés semblent être des fakes, même fautes et manière de parler que l'admin.<br />
Et cerise sur le gâteau, en membre standard tu gagnes 0.80$/clic soit 21$/jour!<br />
Je regrette pas de m'être inscris, je me suis fait bien marré!! Par contre j'ai un mis un MDP nouveau que je n'utilise pas ailleurs, on sait jamais quand même...<br />
","Celui ci est l'un des plus gros scam que j'ai vu, ça en presque risible!! 15$ dans la balance principale et 5$ dans la rental balance à l'inscription, payout 3$ mais il faut upgrader pour être payé. Bien sûr tu ne peux pas transférer de la balance principale vers la rental, donc faut investir 11$ minimum depuis un processeur pour réclamer tes gains :))) Les paiements déclarés semblent être des fakes, même fautes et manière de parler que l'admin. Et cerise sur le gâteau, en membre standard tu gagnes 0.80$/clic soit 21$/jour! Je regrette pas de m'être inscris, je me suis fait bien marré!! Par contre j'ai un mis un MDP nouveau que je n'utilise pas ailleurs, on sait jamais quand même... ",2015-07-09,2020-05-09 09:54:36,2015,7,2015-07,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138551,3960,2015-07-10 01:00:33,0,14629,ClixExtend,0,1,"Bonsoir,<br />
<br />
Domain Suspended<br />
This domain has been temporarily or permanently suspended.","Bonsoir,  Domain Suspended This domain has been temporarily or permanently suspended.",2015-07-10,2020-05-09 01:00:33,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138552,3960,2015-07-10 01:02:08,0,14446,newtheorybux,0,1,"Bonsoir,<br />
<br />
Domain Suspended<br />
This domain has been temporarily or permanently suspended.","Bonsoir,  Domain Suspended This domain has been temporarily or permanently suspended.",2015-07-10,2020-05-09 01:02:08,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138553,3960,2015-07-10 01:03:55,0,14436,GeoCashBux,0,1,"Bonsoir,<br />
<br />
Domain Suspended<br />
This domain has been temporarily or permanently suspended.","Bonsoir,  Domain Suspended This domain has been temporarily or permanently suspended.",2015-07-10,2020-05-09 01:03:55,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138561,44013,2015-07-10 07:02:09,0,14435,SmartSbux,0,1,"bonjour,<br />
<br />
je me suis renseigné sur l'admin de ce site et je confirme site à éviter","bonjour,  je me suis renseigné sur l'admin de ce site et je confirme site à éviter",2015-07-10,2020-05-09 07:02:09,2015,7,2015-07,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138783,37845,2015-07-11 11:42:43,0,12718,ScrClix,0,1,"Bonjour, après avoir laisser une seconde chance à ce site, je confirme que ce site ne paie pas.<br />
Dommage....","Bonjour, après avoir laisser une seconde chance à ce site, je confirme que ce site ne paie pas. Dommage....",2015-07-11,2020-05-09 11:42:43,2015,7,2015-07,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138816,44100,2015-07-11 14:44:39,0,8859,Panel Institut,0,1,"En attente d'un paiement depuis 2 mois, aucune réponse à mes mails ...<br />
Alors quand je vois qu'une personne à reçu son paiement en 3h je me dis que c'est un FAKE ou alors le site se fou de moi !<br />
Cependant d'autres commentaires montre que le site ne paye pas ses utilisateurs, ce site n'est pas du tout sérieux car il ne paye pas et le fait de ne pas répondre aux mails envoyé ne fait qu'appuyer ce manque de serieux...<br />
Je ne recommande ABSOLUMENT PAS ce site.<br />
<br />
Les commentaires précédent donne l'impression qu'il font un paiement sur 3 et ne pas remplir ses engagements vis à vis des ses utilisateurs à 100% n'est pas serieux ...<br />
<br />
Personnellement ej ne sais plus quoi faire pour être payé^^ Ne vous inscrivez pas sur ce site ... Vous allez vous prendre la tête à réclamer votre argent que vous n'aurez jamais !","En attente d'un paiement depuis 2 mois, aucune réponse à mes mails ... Alors quand je vois qu'une personne à reçu son paiement en 3h je me dis que c'est un FAKE ou alors le site se fou de moi ! Cependant d'autres commentaires montre que le site ne paye pas ses utilisateurs, ce site n'est pas du tout sérieux car il ne paye pas et le fait de ne pas répondre aux mails envoyé ne fait qu'appuyer ce manque de serieux... Je ne recommande ABSOLUMENT PAS ce site.  Les commentaires précédent donne l'impression qu'il font un paiement sur 3 et ne pas remplir ses engagements vis à vis des ses utilisateurs à 100% n'est pas serieux ...  Personnellement ej ne sais plus quoi faire pour être payé^^ Ne vous inscrivez pas sur ce site ... Vous allez vous prendre la tête à réclamer votre argent que vous n'aurez jamais !",2015-07-11,2020-05-09 14:44:39,2015,7,2015-07,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138854,31110,2015-07-11 16:20:49,0,8859,Panel Institut,0,1,"bonjour,<br />
<br />
je vois que avez laissé le statut sérieux pour panel institut, le nombre de personnes non payées augmentent chaque jour, comment peut on dire que c'st un site sérieux alors qu'ils ne répondent pas aux mails, sauf par le biais d'un robot, comme ne peut pas les joindre au tél, aucune considération pour personnes qui ont payés pour avoir le droit de gagner 15 euros en plusieurs mois, ils ont une page facebook, je vais prendre contact avec facebook pour que cette page n'existe plus car c'est de la publicité mensongére, et arnaque, c'est facile d'arnaquer les gens par les temps qui courent on a tous besoin d'un complément de revenu","bonjour,  je vois que avez laissé le statut sérieux pour panel institut, le nombre de personnes non payées augmentent chaque jour, comment peut on dire que c'st un site sérieux alors qu'ils ne répondent pas aux mails, sauf par le biais d'un robot, comme ne peut pas les joindre au tél, aucune considération pour personnes qui ont payés pour avoir le droit de gagner 15 euros en plusieurs mois, ils ont une page facebook, je vais prendre contact avec facebook pour que cette page n'existe plus car c'est de la publicité mensongére, et arnaque, c'est facile d'arnaquer les gens par les temps qui courent on a tous besoin d'un complément de revenu",2015-07-11,2020-05-09 16:20:49,2015,7,2015-07,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139167,31110,2015-07-13 13:54:34,0,8859,Panel Institut,0,1,"je viens d'envoyer un message par le biais de contact@canalmail.fr, pour le dire que je n'avez pas reçu mon paiement on verra bien si quelqu'un répond","je viens d'envoyer un message par le biais de contact@canalmail.fr, pour le dire que je n'avez pas reçu mon paiement on verra bien si quelqu'un répond",2015-07-13,2020-05-09 13:54:34,2015,7,2015-07,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139292,42530,2015-07-14 08:09:19,0,1805,8chances,0,1,"Je confirme, c'est vraiment impossible de recevoir quoi que ce soit sur ce site !!! J'ai essayé de nombreuses fois aux heures indiquées, mais rien... A EVITER ABSOLUMENT !!!","Je confirme, c'est vraiment impossible de recevoir quoi que ce soit sur ce site !!! J'ai essayé de nombreuses fois aux heures indiquées, mais rien... A EVITER ABSOLUMENT !!!",2015-07-14,2020-05-09 08:09:19,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139428,43791,2015-07-14 18:49:34,0,14506,KingClickbux,0,1,"J'ai demander un paiement de 1&euro; il y a 5 jours, qui devait être payer en 72h (que je n'est biensur pas reçu). Le site est maintenant fermer... pour moi c'est une arnaque","J'ai demander un paiement de 1€ il y a 5 jours, qui devait être payer en 72h (que je n'est biensur pas reçu). Le site est maintenant fermer... pour moi c'est une arnaque",2015-07-14,2020-05-09 18:49:34,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139468,31618,2015-07-14 23:58:06,0,8520,Click-cpm,0,1,"Plus ravis, j'utilise sous pseudo lxwfr<br />
Je n'arrive plus à me connecter sans raison suppression de mon compte j'avais environs de 2.68 EUR,<br />
J'ai essai de faire de retrouver le mot de passe, le message me dit ""Votre adresse e-mail n?excise plus""<br />
<br />
<br />
<br />
","Plus ravis, j'utilise sous pseudo lxwfr Je n'arrive plus à me connecter sans raison suppression de mon compte j'avais environs de 2.68 EUR, J'ai essai de faire de retrouver le mot de passe, le message me dit ""Votre adresse e-mail n?excise plus""    ",2015-07-14,2020-05-09 23:58:06,2015,7,2015-07,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139506,42986,2015-07-15 10:28:55,0,681,GlobalTestMarket,0,1,<p><span class='isModCom'>[ MOD : commentaire édité par wakeman | 15/07/2015 à 14h27 | Message modéré car diffamatoire.  ]</span></p>Attention globaltest c'est de la pure arnaque! moi ils ont désactivé mon compte SANS raison valable car j'ai toujours répondu honnetement a leurs sondages. je leur ai écrit pour porter réclamation pas plus tard qu'aujourd'hui et ils font la sourde oreille car ils ne répondent pas à mes messages. pour désactiver les comptes par contre ca va vite mais pour les rouvrir il n'y a plus personne! bref j'envisage de porter plainte et de saisir la justice j'avais plus de 40euros et j'avais besoin de cet argent étant employé a mi-temps! ca ne se passera paas comme ca ils vont me payer ces escrocs! je précise que ca fait 1 semaine que je NE PEUX PLUS ACCEDER A MON COMPTE! je veux mon argent et vite.,[ MOD : commentaire édité par wakeman | 15/07/2015 à 14h27 | Message modéré car diffamatoire.  ]Attention globaltest c'est de la pure arnaque! moi ils ont désactivé mon compte SANS raison valable car j'ai toujours répondu honnetement a leurs sondages. je leur ai écrit pour porter réclamation pas plus tard qu'aujourd'hui et ils font la sourde oreille car ils ne répondent pas à mes messages. pour désactiver les comptes par contre ca va vite mais pour les rouvrir il n'y a plus personne! bref j'envisage de porter plainte et de saisir la justice j'avais plus de 40euros et j'avais besoin de cet argent étant employé a mi-temps! ca ne se passera paas comme ca ils vont me payer ces escrocs! je précise que ca fait 1 semaine que je NE PEUX PLUS ACCEDER A MON COMPTE! je veux mon argent et vite.,2015-07-15,2020-05-09 10:28:55,2015,7,2015-07,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358650,93546,2018-01-15 09:13:29,0,8520,Click-cpm,0,1,"admin [13/01-10h10] : Bonjour à tous , demain je ferai quelques paiements.<br />
<br />
fanmum [14/01-09h15] : Bonjour admin, j'espère que dans les paiements il y aura aussi des membres standards et pas que des vip......<br />
<br />
admin [14/01-17h13] : (fanmum) Bonjour , les VIP seront prioritaire ce qui est normal.<br />
<br />
fanmum [15/01-09h03] : bonjour admin, c'est fort dommage d'avoir cette attitude face à vos membres standards car ils participent un peu aussi au taux, notement avec les ptc. Si d'un coup vous perdiez tous vos standards, je ne pense pas que votre site serait autant rentable uniquement avec vos vip.<br />
<br />
Voilà, maintenant vous savez à quoi vous en tenir, si pas vip pas de paiement en vue car forcément les vip passeront avant vous et comme il y en a quand même quelques uns qui se font payer toutes les deux semaines au moins, ça laisse plus grand chose pour les autres. Le descriptif devrait contenir cette information primordiale "" si vous voulez être payés, il faut être vip sinon rien!""<br />
Sachez qu'on gagne maximum 0.00006ct le ptc, il faut donc énormément de temps pour arriver à 5? qu'on aura jamais vu que les vips passent en premier.<br />
<br />
Regardez l'histo des paiements qui sont ici, regardez les pseudos qui sont payés, bref faut pas être sorti de la cuisse de Jupiter pour comprendre ou est l'arnaque ;)<span class=editCom> | Edit. : 15/01/2018 9:24:52</span>","admin [13/01-10h10] : Bonjour à tous , demain je ferai quelques paiements.  fanmum [14/01-09h15] : Bonjour admin, j'espère que dans les paiements il y aura aussi des membres standards et pas que des vip......  admin [14/01-17h13] : (fanmum) Bonjour , les VIP seront prioritaire ce qui est normal.  fanmum [15/01-09h03] : bonjour admin, c'est fort dommage d'avoir cette attitude face à vos membres standards car ils participent un peu aussi au taux, notement avec les ptc. Si d'un coup vous perdiez tous vos standards, je ne pense pas que votre site serait autant rentable uniquement avec vos vip.  Voilà, maintenant vous savez à quoi vous en tenir, si pas vip pas de paiement en vue car forcément les vip passeront avant vous et comme il y en a quand même quelques uns qui se font payer toutes les deux semaines au moins, ça laisse plus grand chose pour les autres. Le descriptif devrait contenir cette information primordiale "" si vous voulez être payés, il faut être vip sinon rien!"" Sachez qu'on gagne maximum 0.00006ct le ptc, il faut donc énormément de temps pour arriver à 5? qu'on aura jamais vu que les vips passent en premier.  Regardez l'histo des paiements qui sont ici, regardez les pseudos qui sont payés, bref faut pas être sorti de la cuisse de Jupiter pour comprendre ou est l'arnaque ;) | Edit. : 15/01/2018 9:24:52",2018-01-15,2020-05-09 09:13:29,2018,1,2018-01,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
